timestamp: CODE VALUEBYTE(S)
1764233964.822: 80 FE DA 
1764233964.822: 80 FF 26 
1764233964.822: 80 FF D2 
1764233964.822: 80 00 05 
1764233964.822: 80 FF 80 
1764233964.822: 80 FE FA 
1764233964.822: 80 FF 29 
1764233964.822: 80 FF D8 
1764233964.822: 80 00 2E 
1764233964.822: 80 FF D3 
1764233964.822: 80 FF 66 
1764233964.822: 80 FF A3 
1764233964.822: 80 00 5D 
1764233964.822: 80 00 B6 
1764233964.822: 80 00 44 
1764233964.822: 80 FF A5 
1764233964.822: 80 FF B1 
1764233964.822: 80 00 60 
1764233964.822: 80 00 D4 
1764233964.822: 80 00 84 
1764233964.822: 80 FF EE 
1764233964.822: 80 FF ED 
1764233964.822: 80 00 8D 
1764233964.822: 80 00 FB 
1764233964.822: 80 00 97 
1764233964.822: 80 FF D1 
1764233964.822: 80 FF 91 
1764233964.822: 80 00 0B 
1764233964.822: 80 00 82 
1764233964.822: 80 00 49 
1764233964.822: 80 FF A9 
1764233964.822: 80 FF 7B 
1764233964.822: 80 FF FC 
1764233964.822: 80 00 7B 
1764233964.822: 80 00 41 
1764233964.822: 80 FF 89 
1764233964.822: 80 FF 2E 
1764233964.822: 80 FF 87 
1764233964.822: 80 FF F7 
1764233964.822: 80 FF C8 
1764233964.822: 80 FF 23 
1764233964.822: 80 FE D5 
1764233964.822: 80 FF 3A 
1764233964.853: 80 FF BB 
1764233964.853: 80 FF 9A 
1764233964.853: 80 FE F3 
1764233964.853: 80 FE 9B 
1764233964.853: 80 FF 02 
1764233964.853: 80 FF A2 
1764233964.853: 80 FF B3 
1764233964.853: 80 FF 38 
1764233964.853: 80 FE F5 
1764233964.853: 80 FF 61 
1764233964.853: 80 00 05 
1764233964.853: 80 00 17 
1764233964.853: 80 FF 8E 
1764233964.853: 80 FF 34 
1764233964.853: 80 FF 96 
1764233964.853: 80 00 49 
1764233964.853: 80 00 77 
1764233964.853: 80 FF F7 
1764233964.853: 80 FF 85 
1764233964.853: 80 FF C3 
1764233964.853: 80 00 63 
1764233964.978: 80 00 8F 
1764233964.978: 80 00 0C 
1764233964.978: 80 FF 99 
1764233964.978: 80 FF F8 
1764233964.978: 80 00 FC 
1764233964.978: 80 01 D9 
1764233964.978: 80 02 44 
1764233964.978: 80 02 DD 
1764233964.978: 80 04 50 
1764233964.978: 80 06 50 
1764233964.978: 80 07 EA 
1764233964.978: 80 08 C0 
1764233964.978: 80 09 94 
1764233964.978: 80 0B 4B 
1764233964.978: 80 0D B0 
1764233964.978: 80 0F 91 
1764233964.978: 86 02 C3 
1764233964.978: 03 55 
1764233964.978: 80 10 1F 
1764233964.978: 80 0F CC 
1764233964.978: 80 0F 8C 
1764233964.978: 80 0F 7E 
1764233964.978: 80 0E C9 
1764233964.978: 80 0C C5 
1764233964.978: 80 09 EC 
1764233964.978: 80 07 4E 
1764233964.978: 80 05 5A 
1764233964.978: 80 03 96 
1764233964.978: 80 01 95 
1764233964.978: 80 FF C6 
1764233964.978: 80 FE F4 
1764233964.978: 80 FF 28 
1764233964.978: 80 FF 8A 
1764233964.978: 80 FF 61 
1764233964.978: 80 FE F5 
1764233964.978: 80 FF 10 
1764233964.978: 80 FF D9 
1764233964.978: 80 00 86 
1764233964.978: 80 00 5C 
1764233964.978: 80 FF 9D 
1764233964.978: 80 FF 2B 
1764233964.978: 80 FF 5A 
1764233964.978: 80 FF 95 
1764233964.978: 80 FF 34 
1764233964.978: 80 FE 70 
1764233964.978: 80 FE 21 
1764233964.978: 80 FE 98 
1764233964.978: 80 FF 33 
1764233964.978: 80 FF 2C 
1764233964.978: 80 FE A2 
1764233964.978: 80 FE 67 
1764233964.978: 80 FE DE 
1764233964.978: 80 FF 72 
1764233964.978: 80 FF 5D 
1764233964.978: 80 FE B6 
1764233964.978: 80 FE 5A 
1764233964.978: 80 FE C5 
1764233964.978: 80 FF 70 
1764233964.978: 80 FF 85 
1764233964.978: 80 FE FC 
1764233964.978: 80 FE A8 
1764233964.978: 80 FF 12 
1764233964.978: 80 FF C3 
1764233964.978: 80 FF DC 
1764233964.978: 80 FF 40 
1764233964.978: 80 FE C1 
1764233965.009: 80 FF 08 
1764233965.009: 80 FF B7 
1764233965.009: 80 FF EE 
1764233965.009: 80 FF 6F 
1764233965.009: 80 FE F1 
1764233965.009: 80 FF 24 
1764233965.009: 80 FF C5 
1764233965.009: 80 FF F9 
1764233965.009: 80 FF 74 
1764233965.009: 80 FE E1 
1764233965.009: 80 FE FD 
1764233965.009: 80 FF A1 
1764233965.009: 80 FF FC 
1764233965.009: 80 FF AE 
1764233965.009: 80 FF 44 
1764233965.009: 80 FF 70 
1764233965.009: 80 00 10 
1764233965.009: 80 00 54 
1764233965.009: 80 FF D7 
1764233965.009: 80 FF 2D 
1764233965.009: 80 FF 21 
1764233965.009: 80 FF AA 
1764233965.119: 80 FF FB 
1764233965.119: 80 FF 9A 
1764233965.119: 80 FF 03 
1764233965.119: 80 FE FF 
1764233965.119: 80 FF 94 
1764233965.119: 80 FF F9 
1764233965.119: 80 FF A0 
1764233965.119: 80 FE FB 
1764233965.119: 80 FE DD 
1764233965.119: 80 FF 67 
1764233965.119: 80 FF DC 
1764233965.119: 80 FF A5 
1764233965.119: 80 FF 1D 
1764233965.119: 80 FF 10 
1764233965.119: 80 FF A1 
1764233965.119: 80 00 1B 
1764233965.119: 80 FF E2 
1764233965.119: 80 FF 4C 
1764233965.119: 80 FF 32 
1764233965.119: 80 FF CE 
1764233965.119: 80 00 70 
1764233965.119: 80 00 68 
1764233965.119: 80 FF F5 
1764233965.119: 80 FF EB 
1764233965.119: 80 00 90 
1764233965.119: 80 01 3C 
1764233965.119: 80 01 2F 
1764233965.119: 80 00 9A 
1764233965.119: 80 00 5D 
1764233965.119: 80 00 E5 
1764233965.119: 80 01 9F 
1764233965.119: 80 01 BD 
1764233965.119: 80 01 49 
1764233965.119: 80 01 12 
1764233965.119: 80 01 93 
1764233965.119: 80 02 48 
1764233965.119: 80 02 5C 
1764233965.119: 80 01 C7 
1764233965.119: 80 01 5C 
1764233965.119: 80 01 B4 
1764233965.119: 80 02 6B 
1764233965.119: 80 02 A6 
1764233965.119: 80 02 39 
1764233965.119: 80 01 DC 
1764233965.119: 80 02 30 
1764233965.119: 80 02 E4 
1764233965.119: 80 03 20 
1764233965.119: 80 02 A8 
1764233965.119: 80 02 2D 
1764233965.119: 80 02 5F 
1764233965.119: 80 03 05 
1764233965.119: 80 03 4E 
1764233965.119: 80 02 EB 
1764233965.119: 80 02 76 
1764233965.119: 80 02 9D 
1764233965.119: 80 03 34 
1764233965.119: 80 03 6C 
1764233965.119: 80 02 EE 
1764233965.119: 80 02 51 
1764233965.119: 80 02 53 
1764233965.119: 80 02 E1 
1764233965.119: 80 03 36 
1764233965.119: 80 02 E2 
1764233965.119: 80 02 61 
1764233965.150: 80 02 68 
1764233965.150: 80 02 EA 
1764233965.150: 80 03 28 
1764233965.150: 80 02 AD 
1764233965.150: 80 01 F5 
1764233965.150: 80 01 C9 
1764233965.150: 80 02 36 
1764233965.150: 80 02 81 
1764233965.181: 80 02 22 
1764233965.181: 80 01 7A 
1764233965.181: 80 01 51 
1764233965.181: 80 01 BC 
1764233965.181: 80 02 02 
1764233965.181: 80 01 8C 
1764233965.181: 80 00 B6 
1764233965.181: 80 00 54 
1764233965.181: 80 00 9B 
1764233965.181: 80 00 E3 
1764233965.181: 80 00 8C 
1764233965.181: 80 FF DA 
1764233965.181: 80 FF 97 
1764233965.181: 80 FF F6 
1764233965.181: 80 00 49 
1764233965.181: 02 C8 
1764233965.181: 80 FF E5 
1764233965.181: 80 FF 11 
1764233965.181: 80 FE AA 
1764233965.181: 80 FF 04 
1764233965.181: 80 FF 76 
1764233965.181: 80 FF 41 
1764233965.181: 80 FE 8B 
1764233965.181: 80 FE 2E 
1764233965.181: 80 FE 91 
1764233965.181: 80 FF 17 
1764233965.181: 80 FE F1 
1764233965.181: 80 FE 2B 
1764233965.181: 80 FD A2 
1764233965.181: 80 FD DC 
1764233965.181: 80 FE 61 
1764233965.181: 80 FE 61 
1764233965.181: 80 FD CD 
1764233965.181: 80 FD 66 
1764233965.212: 80 FD AF 
1764233965.212: 80 FE 3D 
1764233965.212: 80 FE 3C 
1764233965.212: 80 FD 91 
1764233965.212: 80 FD 04 
1764233965.212: 80 FD 35 
1764233965.212: 80 FD D1 
1764233965.212: 80 FD FF 
1764233965.212: 80 FD 88 
1764233965.400: 80 FD 1A 
1764233965.431: 80 FD 5B 
1764233965.431: 80 FE 04 
1764233965.431: 80 FE 3E 
1764233965.431: 80 FD C5 
1764233965.431: 80 FD 44 
1764233965.431: 80 FD 75 
1764233965.431: 80 FE 29 
1764233965.431: 80 FE 86 
1764233965.431: 80 FE 2E 
1764233965.431: 80 FD B6 
1764233965.431: 80 FD DD 
1764233965.431: 80 FE 83 
1764233965.431: 80 FE D3 
1764233965.431: 80 FE 5F 
1764233965.431: 80 FD B8 
1764233965.431: 80 FD B0 
1764233965.431: 80 FE 48 
1764233965.431: 80 FE B8 
1764233965.431: 80 FE 79 
1764233965.431: 80 FE 01 
1764233965.431: 80 FE 15 
1764233965.431: 80 FE BD 
1764233965.431: 80 FF 2C 
1764233965.431: 80 FE D4 
1764233965.431: 80 FE 26 
1764233965.431: 80 FE 03 
1764233965.431: 80 FE 95 
1764233965.431: 80 FF 19 
1764233965.431: 80 FE E5 
1764233965.431: 80 FE 49 
1764233965.431: 80 FE 1F 
1764233965.431: 80 FE A4 
1764233965.431: 80 FF 28 
1764233965.431: 80 FE F8 
1764233965.431: 80 FE 50 
1764233965.431: 80 FE 07 
1764233965.431: 80 FE 71 
1764233965.431: 80 FE F4 
1764233965.431: 80 FE DD 
1764233965.431: 80 FE 54 
1764233965.431: 80 FE 23 
1764233965.431: 80 FE 9A 
1764233965.431: 80 FF 1C 
1764233965.431: 80 FE F0 
1764233965.431: 80 FE 39 
1764233965.431: 80 FD D0 
1764233965.431: 80 FE 29 
1764233965.431: 80 FE BA 
1764233965.431: 80 FE BA 
1764233965.431: 80 FE 27 
1764233965.431: 80 FD CC 
1764233965.431: 80 FE 26 
1764233965.431: 80 FE BD 
1764233965.431: 80 FE C3 
1764233965.431: 80 FE 25 
1764233965.431: 80 FD A9 
1764233965.431: 80 FD E4 
1764233965.431: 80 FE 76 
1764233965.431: 80 FE 91 
1764233965.431: 80 FE 0F 
1764233965.431: 80 FD A7 
1764233965.431: 80 FD F2 
1764233965.431: 80 FE 97 
1764233965.431: 80 FE BF 
1764233965.462: 80 FE 34 
1764233965.462: 80 FD AE 
1764233965.462: 80 FD E0 
1764233965.462: 80 FE 8B 
1764233965.462: 80 FE D5 
1764233965.462: 80 FE 6D 
1764233965.462: 80 FD F4 
1764233965.462: 80 FE 20 
1764233965.462: 80 FE BE 
1764233965.462: 80 FE F9 
1764233965.462: 80 FE 74 
1764233965.462: 80 FD D1 
1764233965.462: 80 FD DC 
1764233965.462: 80 FE 7D 
1764233965.462: 80 FE E1 
1764233965.462: 80 FE 92 
1764233965.462: 80 FE 17 
1764233965.462: 80 FE 37 
1764233965.462: 80 FE E4 
1764233965.462: 80 FF 4D 
1764233965.462: 80 FE F1 
1764233965.462: 80 FE 4E 
1764233965.462: 80 FE 3E 
1764233965.462: 80 FE D4 
1764233965.462: 80 FF 49 
1764233965.462: 80 FF 0C 
1764233965.462: 80 FE 86 
1764233965.462: 80 FE 85 
1764233965.462: 80 FF 20 
1764233965.462: 80 FF 92 
1764233965.462: 80 FF 3B 
1764233965.462: 80 FE 7C 
1764233965.462: 80 FE 3C 
1764233965.462: 80 FE B4 
1764233965.462: 80 FF 31 
1764233965.462: 80 FE FF 
1764233965.462: 80 FE 63 
1764233965.462: 80 FE 37 
1764233965.462: 80 FE C4 
1764233965.462: 80 FF 5A 
1764233965.462: 80 FF 36 
1764233965.462: 80 FE 88 
1764233965.462: 80 FE 33 
1764233965.462: 80 FE A0 
1764233965.494: 80 FF 36 
1764233965.494: 80 FF 2F 
1764233965.494: 80 FE 9D 
1764233965.494: 80 FE 54 
1764233965.494: 80 FE C4 
1764233965.494: 80 FF 5D 
1764233965.494: 80 FF 51 
1764233965.494: 80 FE A5 
1764233965.494: 80 FE 35 
1764233965.494: 80 FE 8A 
1764233965.494: 80 FF 2E 
1764233965.494: 80 FF 46 
1764233965.494: 80 FE BF 
1764233965.494: 80 FE 60 
1764233965.494: 80 FE BB 
1764233965.494: 80 FF 66 
1764233965.494: 80 FF 83 
1764233965.494: 80 FE ED 
1764233965.494: 80 FE 70 
1764233965.494: 80 FE B6 
1764233965.494: 80 FF 6B 
1764233965.494: 80 FF B2 
1764233965.494: 80 FF 4C 
1764233965.494: 80 FE EF 
1764233965.494: 80 FF 45 
1764233965.494: 80 00 07 
1764233965.494: 80 00 52 
1764233965.494: 80 FF DB 
1764233965.494: 80 FF 52 
1764233965.494: 80 FF 7D 
1764233965.494: 80 00 33 
1764233965.494: 80 00 9A 
1764233965.494: 80 00 50 
1764233965.494: 80 FF E8 
1764233965.494: 80 00 1F 
1764233965.494: 80 00 D3 
1764233965.494: 80 01 30 
1764233965.494: 80 00 C8 
1764233965.494: 80 00 2F 
1764233965.525: 80 00 33 
1764233965.525: 80 00 C9 
1764233965.525: 80 01 22 
1764233965.525: 80 00 BE 
1764233965.525: 80 00 1B 
1764233965.525: 80 00 0A 
1764233965.525: 80 00 95 
1764233965.525: 80 00 EE 
1764233965.525: 80 00 81 
1764233965.666: 80 FF B9 
1764233965.666: 80 FF 79 
1764233965.666: 80 FF F2 
1764233965.666: 80 00 6B 
1764233965.666: 80 00 37 
1764233965.666: 80 FF 9C 
1764233965.666: 80 FF 68 
1764233965.666: 80 FF D2 
1764233965.666: 80 00 31 
1764233965.666: 80 FF D5 
1764233965.666: 80 FE FF 
1764233965.666: 80 FE 8E 
1764233965.666: 80 FE DC 
1764233965.666: 80 FF 4E 
1764233965.666: 80 FF 2A 
1764233965.666: 80 FE 90 
1764233965.666: 80 FE 50 
1764233965.666: 80 FE C5 
1764233965.666: 80 FF 5C 
1764233965.666: 80 FF 50 
1764233965.666: 80 FE B5 
1764233965.666: 80 FE 61 
1764233965.666: 80 FE C7 
1764233965.666: 80 FF 68 
1764233965.666: 80 FF 7C 
1764233965.666: 80 FF 05 
1764233965.666: 80 FE C8 
1764233965.666: 80 FF 34 
1764233965.666: 80 FF C1 
1764233965.666: 80 FF 9F 
1764233965.666: 80 FE D8 
1764233965.666: 80 FE 4F 
1764233965.666: 80 FE 9A 
1764233965.666: 80 FF 42 
1764233965.666: 80 FF 6C 
1764233965.666: 80 FF 04 
1764233965.666: 80 FE E4 
1764233965.666: 80 FF B5 
1764233965.666: 80 01 15 
1764233965.666: 80 02 2A 
1764233965.666: 80 02 C2 
1764233965.666: 80 03 95 
1764233965.666: 80 05 33 
1764233965.666: 80 07 3F 
1764233965.666: 80 08 EA 
1764233965.666: 80 0A 11 
1764233965.666: 80 0B 65 
1764233965.666: 80 0D 54 
1764233965.666: 86 02 F8 
1764233965.666: 03 4F 
1764233965.666: 80 0F 3F 
1764233965.666: 80 10 12 
1764233965.666: 80 0F 87 
1764233965.666: 80 0E 78 
1764233965.666: 80 0D B7 
1764233965.666: 80 0D 04 
1764233965.666: 80 0B 6F 
1764233965.666: 80 08 AB 
1764233965.666: 80 05 98 
1764233965.666: 80 03 55 
1764233965.666: 80 02 05 
1764233965.666: 80 00 E7 
1764233965.666: 80 FF 7A 
1764233965.666: 80 FE 3E 
1764233965.666: 80 FD FD 
1764233965.666: 80 FE AF 
1764233965.697: 80 FF 6D 
1764233965.697: 80 FF 83 
1764233965.697: 80 FF 3C 
1764233965.697: 80 FF 57 
1764233965.697: 80 FF E8 
1764233965.697: 80 00 30 
1764233965.697: 80 FF 9D 
1764233965.697: 80 FE 9A 
1764233965.697: 80 FE 1A 
1764233965.697: 80 FE 68 
1764233965.697: 80 FE DA 
1764233965.697: 80 FE BE 
1764233965.697: 80 FE 4B 
1764233965.697: 80 FE 46 
1764233965.697: 80 FE E5 
1764233965.697: 80 FF 78 
1764233965.822: 80 FF 49 
1764233965.822: 80 FE 94 
1764233965.822: 80 FE 3A 
1764233965.822: 80 FE 9F 
1764233965.822: 80 FF 2D 
1764233965.822: 80 FF 23 
1764233965.822: 80 FE 96 
1764233965.822: 80 FE 56 
1764233965.822: 80 FE C9 
1764233965.822: 80 FF 5E 
1764233965.822: 80 FF 47 
1764233965.822: 80 FE 8C 
1764233965.822: 80 FE 0A 
1764233965.822: 80 FE 53 
1764233965.822: 80 FE F8 
1764233965.822: 80 FF 26 
1764233965.822: 80 FE BA 
1764233965.822: 80 FE 6D 
1764233965.822: 80 FE CC 
1764233965.822: 80 FF 78 
1764233965.822: 80 FF A1 
1764233965.822: 80 FF 1C 
1764233965.822: 80 FE A4 
1764233965.822: 80 FE DD 
1764233965.822: 80 FF 82 
1764233965.822: 80 FF C5 
1764233965.822: 80 FF 66 
1764233965.822: 80 FF 0D 
1764233965.822: 80 FF 60 
1764233965.822: 80 00 1D 
1764233965.822: 80 00 6F 
1764233965.822: 80 00 06 
1764233965.822: 80 FF 86 
1764233965.822: 80 FF AC 
1764233965.822: 80 00 55 
1764233965.822: 80 00 AF 
1764233965.822: 80 00 58 
1764233965.822: 80 FF DF 
1764233965.822: 80 00 02 
1764233965.822: 80 00 AA 
1764233965.822: 80 01 06 
1764233965.822: 80 00 A2 
1764233965.822: 80 00 07 
1764233965.822: 80 00 04 
1764233965.822: 80 00 9F 
1764233965.822: 80 01 14 
1764233965.822: 80 00 DA 
1764233965.822: 80 00 5E 
1764233965.822: 80 00 67 
1764233965.822: 80 01 02 
1764233965.822: 80 01 73 
1764233965.822: 80 01 2D 
1764233965.822: 80 00 9B 
1764233965.822: 80 00 91 
1764233965.822: 80 01 33 
1764233965.822: 80 01 C9 
1764233965.822: 80 01 B4 
1764233965.822: 80 01 44 
1764233965.822: 80 01 48 
1764233965.822: 80 01 EF 
1764233965.822: 80 02 86 
1764233965.822: 80 02 60 
1764233965.822: 80 01 C8 
1764233965.822: 80 01 9F 
1764233965.853: 80 02 38 
1764233965.853: 80 02 ED 
1764233965.853: 80 03 00 
1764233965.853: 80 02 96 
1764233965.853: 80 02 80 
1764233965.853: 80 03 1A 
1764233965.853: 80 03 CB 
1764233965.853: 80 03 D0 
1764233965.853: 80 03 41 
1764233965.853: 80 02 F8 
1764233965.853: 80 03 6C 
1764233965.853: 80 04 1C 
1764233965.853: 80 04 3D 
1764233965.853: 80 03 CD 
1764233965.853: 80 03 93 
1764233965.853: 80 04 0E 
1764233965.853: 80 04 C0 
1764233965.853: 80 04 D8 
1764233965.853: 80 04 44 
1764233965.853: 80 03 D3 
1764233965.853: 80 04 1D 
1764233965.853: 80 04 C3 
1764233965.853: 80 04 F0 
1764233965.853: 80 04 7A 
1764233965.853: 80 04 17 
1764233965.853: 80 04 5F 
1764233965.916: 80 04 FE 
1764233965.916: 80 05 1E 
1764233965.916: 80 04 8C 
1764233965.916: 80 04 01 
1764233965.916: 80 04 2D 
1764233965.916: 80 04 D0 
1764233965.916: 80 05 11 
1764233965.916: 80 04 A0 
1764233965.916: 80 04 22 
1764233965.916: 80 04 4D 
1764233965.916: 80 04 EF 
1764233965.916: 80 05 2B 
1764233965.916: 80 04 9D 
1764233965.916: 80 03 E2 
1764233965.916: 80 03 C9 
1764233965.916: 80 04 48 
1764233965.916: 80 04 93 
1764233965.916: 80 04 33 
1764233965.916: 80 03 A2 
1764233965.916: 80 03 A2 
1764233965.916: 80 04 2B 
1764233965.916: 80 04 78 
1764233965.916: 80 04 07 
1764233965.916: 80 03 4E 
1764233965.916: 80 03 1C 
1764233965.916: 80 03 88 
1764233965.916: 80 03 D3 
1764233965.916: 80 03 6B 
1764233965.916: 80 02 B3 
1764233965.916: 80 02 75 
1764233965.916: 80 02 D4 
1764233965.916: 80 03 15 
1764233965.916: 80 02 9C 
1764233965.916: 80 01 C0 
1764233965.916: 80 01 5D 
1764233965.916: 80 01 B2 
1764233965.916: 80 02 10 
1764233965.916: 80 01 C8 
1764233965.916: 80 01 10 
1764233966.072: 80 00 B8 
1764233966.072: 80 01 0A 
1764233966.072: 80 01 64 
1764233966.072: 80 01 11 
1764233966.072: 80 00 40 
1764233966.072: 80 FF CA 
1764233966.072: 80 00 11 
1764233966.072: 80 00 83 
1764233966.072: 80 00 61 
1764233966.072: 80 FF BE 
1764233966.072: 80 FF 68 
1764233966.072: 80 FF C8 
1764233966.072: 80 00 50 
1764233966.072: 80 00 30 
1764233966.072: 80 FF 6F 
1764233966.072: 80 FE E5 
1764233966.072: 80 FF 21 
1764233966.072: 80 FF AF 
1764233966.072: 80 FF B9 
1764233966.072: 80 FF 22 
1764233966.072: 80 FE AC 
1764233966.072: 80 FE E9 
1764233966.072: 80 FF 73 
1764233966.072: 80 FF 76 
1764233966.072: 80 FE CE 
1764233966.072: 80 FE 3B 
1764233966.072: 80 FE 62 
1764233966.072: 80 FE F2 
1764233966.072: 80 FF 14 
1764233966.072: 80 FE 92 
1764233966.072: 80 FE 1B 
1764233966.072: 80 FE 57 
1764233966.072: 80 FE F9 
1764233966.072: 80 FF 26 
1764233966.072: 80 FE 94 
1764233966.072: 80 FD F3 
1764233966.072: 80 FE 04 
1764233966.072: 80 FE 9B 
1764233966.072: 80 FE E1 
1764233966.072: 80 FE 76 
1764233966.072: 80 FD F0 
1764233966.072: 80 FE 0C 
1764233966.072: 80 FE AC 
1764233966.072: 80 FE F9 
1764233966.072: 80 FE 81 
1764233966.072: 80 FD D4 
1764233966.072: 80 FD C9 
1764233966.072: 80 FE 61 
1764233966.072: 80 FE D0 
1764233966.072: 80 FE 88 
1764233966.072: 80 FD F9 
1764233966.072: 80 FD F4 
1764233966.072: 80 FE 8A 
1764233966.072: 80 FE F6 
1764233966.072: 80 FE 9D 
1764233966.072: 80 FD E4 
1764233966.072: 80 FD A9 
1764233966.072: 80 FE 1F 
1764233966.072: 80 FE 8F 
1764233966.072: 80 FE 52 
1764233966.072: 80 FD B3 
1764233966.072: 80 FD 86 
1764233966.072: 80 FE 04 
1764233966.072: 80 FE 7B 
1764233966.103: 80 FE 3B 
1764233966.103: 80 FD 82 
1764233966.103: 80 FD 2E 
1764233966.103: 80 FD 95 
1764233966.275: 80 FE 1A 
1764233966.275: 80 FE 02 
1764233966.275: 80 FD 70 
1764233966.275: 80 FD 2C 
1764233966.275: 80 FD 8E 
1764233966.275: 80 FE 04 
1764233966.275: 80 FD D7 
1764233966.275: 80 FD 24 
1764233966.275: 80 FC C0 
1764233966.275: 80 FD 15 
1764233966.275: 80 FD A0 
1764233966.275: 80 FD 9E 
1764233966.275: 80 FD 17 
1764233966.275: 80 FC CD 
1764233966.275: 80 FD 30 
1764233966.275: 80 FD C0 
1764233966.275: 80 FD B6 
1764233966.275: 80 FD 10 
1764233966.275: 80 FC 9A 
1764233966.275: 80 FC DB 
1764233966.275: 80 FD 6A 
1764233966.275: 80 FD 78 
1764233966.275: 80 FC ED 
1764233966.275: 80 FC 86 
1764233966.275: 80 FC D5 
1764233966.275: 80 FD 76 
1764233966.275: 80 FD 93 
1764233966.275: 80 FC FF 
1764233966.275: 80 FC 77 
1764233966.275: 80 FC A9 
1764233966.275: 80 FD 54 
1764233966.275: 80 FD 9F 
1764233966.275: 80 FD 3D 
1764233966.275: 80 FC CE 
1764233966.275: 80 FD 01 
1764233966.275: 80 FD A6 
1764233966.275: 80 FD EA 
1764233966.275: 80 FD 74 
1764233966.275: 80 FC DB 
1764233966.275: 80 FC E3 
1764233966.275: 80 FD 78 
1764233966.275: 80 FD CF 
1764233966.275: 80 FD 78 
1764233966.275: 80 FC F2 
1764233966.275: 80 FC FF 
1764233966.275: 80 FD 95 
1764233966.275: 80 FD ED 
1764233966.275: 80 FD 85 
1764233966.275: 80 FC D9 
1764233966.275: 80 FC C0 
1764233966.275: 80 FD 52 
1764233966.275: 02 C8 
1764233966.275: 80 FD CC 
1764233966.275: 80 FD 96 
1764233966.275: 80 FD 11 
1764233966.275: 80 FD 0B 
1764233966.275: 80 FD AA 
1764233966.275: 80 FE 2F 
1764233966.275: 80 FD F4 
1764233966.275: 80 FD 4B 
1764233966.275: 80 FD 14 
1764233966.275: 80 FD 92 
1764233966.275: 80 FE 1C 
1764233966.306: 80 FE 01 
1764233966.306: 80 FD 78 
1764233966.306: 80 FD 54 
1764233966.306: 80 FD DF 
1764233966.306: 80 FE 73 
1764233966.306: 80 FE 54 
1764233966.306: 80 FD B0 
1764233966.306: 80 FD 63 
1764233966.306: 80 FD D6 
1764233966.306: 80 FE 73 
1764233966.306: 80 FE 74 
1764233966.306: 80 FD E8 
1764233966.306: 80 FD A0 
1764233966.306: 80 FE 0C 
1764233966.306: 80 FE A6 
1764233966.306: 80 FE A4 
1764233966.306: 80 FE 06 
1764233966.306: 80 FD 9B 
1764233966.306: 80 FD EA 
1764233966.306: 80 FE 86 
1764233966.306: 80 FE A3 
1764233966.306: 80 FE 2B 
1764233966.306: 80 FD DC 
1764233966.306: 80 FE 3D 
1764233966.306: 80 FE E4 
1764233966.306: 80 FE FF 
1764233966.306: 80 FE 6C 
1764233966.306: 80 FD EF 
1764233966.306: 80 FE 2D 
1764233966.306: 80 FE D3 
1764233966.306: 80 FF 0A 
1764233966.306: 80 FE 98 
1764233966.306: 80 FE 30 
1764233966.306: 80 FE 79 
1764233966.306: 80 FF 2D 
1764233966.306: 80 FF 6C 
1764233966.306: 80 FE EA 
1764233966.306: 80 FE 55 
1764233966.306: 80 FE 73 
1764233966.306: 80 FF 1A 
1764233966.306: 80 FF 71 
1764233966.306: 80 FF 11 
1764233966.306: 80 FE 92 
1764233966.306: 80 FE B7 
1764233966.306: 80 FF 65 
1764233966.306: 80 FF C1 
1764233966.306: 80 FF 52 
1764233966.481: 80 FE A6 
1764233966.481: 80 FE 98 
1764233966.481: 80 FF 31 
1764233966.481: 80 FF A6 
1764233966.481: 80 FF 6B 
1764233966.481: 80 FE EE 
1764233966.481: 80 FE FD 
1764233966.481: 80 FF A6 
1764233966.481: 80 00 23 
1764233966.481: 80 FF E0 
1764233966.481: 80 FF 46 
1764233966.481: 80 FF 29 
1764233966.481: 80 FF B4 
1764233966.481: 80 00 2E 
1764233966.481: 80 FF FD 
1764233966.481: 80 FF 74 
1764233966.481: 80 FF 63 
1764233966.481: 80 FF F6 
1764233966.481: 80 00 77 
1764233966.481: 80 00 3D 
1764233966.481: 80 FF 8F 
1764233966.481: 80 FF 4B 
1764233966.481: 80 FF B8 
1764233966.481: 80 00 30 
1764233966.481: 80 FF FC 
1764233966.481: 80 FF 50 
1764233966.481: 80 FF 03 
1764233966.481: 80 FF 6B 
1764233966.481: 80 FF E3 
1764233966.481: 80 FF A8 
1764233966.481: 80 FE E2 
1764233966.481: 80 FE 76 
1764233966.481: 80 FE DB 
1764233966.481: 80 FF 80 
1764233966.481: 80 FF 8C 
1764233966.481: 80 FE FA 
1764233966.481: 80 FE 98 
1764233966.481: 80 FE E4 
1764233966.481: 80 FF 66 
1764233966.481: 80 FF 4D 
1764233966.481: 80 FE 92 
1764233966.481: 80 FE 05 
1764233966.481: 80 FE 38 
1764233966.481: 80 FE C0 
1764233966.481: 80 FE CD 
1764233966.481: 80 FE 45 
